order_id,order_date,product_id,region_id,quantity,unit_price
43493,2014-04-03,26190,3,5,2.66
43494,2013-09-18,25372,3,1,8.7
43495,2013-03-14,24722,3,5,3.94
43496,2014-10-18,5567,6,4,13.26
43497,2011-06-08,13478,11,2,8.93
43498,2011-11-01,19155,6,3,7.88
43499,2011-08-03,9008,3,2,36.96
43500,2012-03-23,15401,3,2,16.17
43501,2011-01-13,5778,3,2,24.9
43502,2013-04-02,25926,6,4,5.91
43503,2012-11-22,32537,6,3,4.8
43504,2012-11-19,14366,3,1,14.91
43505,2014-02-07,16351,10,2,11.43
43506,2013-09-27,8707,2,1,25.35
43507,2012-11-08,13029,12,2,10.68
43508,2011-09-11,25322,9,2,7.86
43509,2012-05-23,10160,12,2,6.82
43510,2013-10-07,10878,7,2,11.34
43511,2014-05-21,17315,9,6,10.68
43512,2013-03-25,3224,12,3,46.13
43513,2014-09-06,18393,2,2,10.6
43514,2012-04-06,13710,2,2,11.83
43515,2012-11-24,26239,5,6,4.3
43516,2013-06-05,42126,3,5,5.18
43517,2014-09-13,41489,5,2,4.18
43518,2012-11-29,27600,3,4,2.2
43519,2013-07-15,43519,1,2,7.08
43520,2014-10-24,43520,1,2,5.78
43521,2012-06-15,27019,5,2,4.78
43522,2012-11-14,36390,1,2,23.99
43523,2013-08-03,23819,5,2,6.27
43524,2014-12-05,32785,1,5,4.78
43525,2014-02-14,27861,1,3,5.98
43526,2012-06-13,30868,1,1,3.42
43527,2014-04-24,6124,5,2,9.34
43528,2012-08-21,34926,1,4,5.43
43529,2014-09-04,15364,4,6,3.26
43530,2011-09-21,11694,8,4,4.94
43531,2013-04-05,17865,4,2,6.97
43532,2012-03-13,23931,8,1,10.92
43533,2012-12-08,12922,4,2,13.04
43534,2014-08-05,7137,4,1,28.35
43535,2011-12-28,17617,10,1,7.54
43536,2014-12-25,20721,3,3,5.86
43537,2011-11-25,27296,3,3,4.56
43538,2012-05-11,21224,3,2,13.11
43539,2014-09-23,27033,3,2,6.45
43540,2014-11-28,24357,6,4,6.17
43541,2013-09-05,10086,3,9,23.57
43542,2012-08-27,10977,3,4,12.69
43543,2014-10-21,23324,3,2,9.27
43544,2014-01-26,27296,3,3,6.84
43545,2012-11-10,11161,3,2,30.27
43546,2012-04-25,16652,2,3,10.67
43547,2014-04-15,16904,12,5,7.05
43548,2013-11-11,12970,7,1,6.54
43549,2013-10-22,4417,12,4,15.63
43550,2014-07-07,8702,12,3,10.28
43551,2014-09-25,18324,2,3,7.88
43552,2012-01-02,6627,7,1,26.67
43553,2012-06-22,16476,7,3,11.13
43554,2013-12-27,20061,7,2,8.58
43555,2014-04-04,22755,7,2,8.73
43556,2014-02-14,12255,9,2,13.68
43557,2011-10-28,20000,12,3,7.41
43558,2012-05-23,16799,9,2,23.4
43559,2013-03-13,43559,6,2,6.48
43560,2014-06-03,32379,5,6,4.22
43561,2011-11-14,39382,1,2,5.68
43562,2014-12-10,43144,5,2,5.58
43563,2013-07-23,35184,3,5,5.84
43564,2014-12-24,43564,6,7,1.75
43565,2013-10-23,38102,5,3,2.78
43566,2011-03-14,32083,3,2,4.22
43567,2014-09-25,22251,8,4,8.89
43568,2013-04-23,14273,4,1,23.46
43569,2014-10-14,34140,4,6,3.29
43570,2013-05-13,24284,8,1,9.84
43571,2014-07-09,5805,4,1,39.75
43572,2012-09-18,12482,8,1,18.39
43573,2013-07-19,10154,4,1,23.52
43574,2014-03-02,2132,4,1,44.43
43575,2013-06-03,11020,4,1,23.55
43576,2014-07-22,18589,4,6,3.1
43577,2013-11-18,32989,11,4,3.25
43578,2013-06-29,20705,10,2,4.48
43579,2012-11-02,21837,6,2,9.62
43580,2011-06-05,25258,3,3,6.67
43581,2012-06-21,6302,3,1,11.18
43582,2013-11-22,17981,11,3,5.3
43583,2013-04-20,24284,6,2,6.56
43584,2012-06-17,16749,3,5,6.19
43585,2014-03-28,26005,3,3,4.82
43586,2014-05-21,11694,11,2,8.24
43587,2013-09-25,15980,10,5,12.56
43588,2012-05-21,16351,10,12,7.62
43589,2012-12-20,26180,10,4,4.68
43590,2011-12-03,20061,10,3,5.72
43591,2013-07-06,14013,3,2,10.12
43592,2013-05-30,25426,6,3,6.69
43593,2013-06-04,10839,10,3,9.9
43594,2014-12-02,2571,6,1,25.35
43595,2012-12-13,24595,3,2,10.13
43596,2013-09-05,20705,10,3,7.26
43597,2013-11-25,6546,10,3,8.9
43598,2014-06-18,12178,10,1,13.8
43599,2014-03-14,2836,3,1,41.12
43600,2011-02-09,7520,9,1,25.35
43601,2013-07-16,6062,12,1,21.64
43602,2013-09-17,21113,12,3,8.37
43603,2014-01-02,29084,12,5,3.86
43604,2014-08-05,19952,12,3,6.87
43605,2013-08-31,12338,12,3,17.3
43606,2013-12-03,16314,9,2,8.33
43607,2012-08-26,12862,7,4,30.93
43608,2012-05-14,17836,7,5,12.69
43609,2013-07-11,16749,7,2,15.48
43610,2014-11-21,6124,6,3,9.58
43611,2013-11-13,32877,3,2,8.69
43612,2014-06-11,43612,5,5,3.28
43613,2013-05-29,29047,5,4,5.68
43614,2014-04-11,20350,3,2,5.18
43615,2013-05-16,43615,1,3,4.59
43616,2014-01-14,35636,3,5,6.48
43617,2013-09-13,6124,6,3,3.78
43618,2013-09-17,41751,5,4,4.37
43619,2012-10-22,30565,6,1,9.95
43620,2014-08-19,25003,1,2,11.59
43621,2011-04-05,32669,3,3,4.63
43622,2013-09-09,7820,8,1,26.25
43623,2013-12-30,15544,4,2,10.86
43624,2011-08-24,21629,4,8,3.33
43625,2013-05-21,15544,8,2,10.86
43626,2014-03-18,17461,13,2,11.73
43627,2013-06-27,11823,8,1,22.29
43628,2014-04-16,8276,4,1,13.41
43629,2014-11-11,23737,8,2,13.53
43630,2013-04-01,6425,4,1,11.21
43631,2011-08-30,21682,8,1,5.04
43632,2012-09-01,8429,8,1,28.19
43633,2013-02-06,13902,4,1,17.01
43634,2012-07-23,13782,8,1,20.31
43635,2013-09-25,17542,10,2,8.84
43636,2014-07-04,16513,6,3,9.66
43637,2011-12-22,28342,10,3,4.6
43638,2014-09-19,28123,6,2,12.22
43639,2014-09-24,21203,10,2,6.84
43640,2011-11-04,14234,3,2,9.74
43641,2011-08-22,21706,6,3,3.6
43642,2014-09-23,21826,6,5,11.92
43643,2012-10-15,20864,6,9,3.55
43644,2014-05-05,19452,6,2,8.7
43645,2011-06-24,21577,6,4,5.5
43646,2014-01-06,11151,11,3,7.9
43647,2013-08-14,20579,3,2,9.52
43648,2013-12-10,21641,3,6,5.84
43649,2012-05-10,2447,11,1,16.82
43650,2013-08-30,29147,3,2,3.99
43651,2013-04-16,15783,3,2,20.74
43652,2013-06-19,14195,10,4,10.05
43653,2013-05-01,21113,10,3,8.37
43654,2014-12-24,11485,3,3,16.26
43655,2012-09-04,28509,10,3,3.87
43656,2011-09-28,20844,6,2,13.02
43657,2013-08-10,29147,3,2,3.99
43658,2012-02-15,8719,10,1,16.97
43659,2014-01-27,19427,10,3,11.18
43660,2012-11-02,16910,7,2,21.69
43661,2011-02-23,6765,7,3,14.91
43662,2011-09-08,32537,12,8,3.98
43663,2014-05-08,26748,2,2,11.88
43664,2011-03-10,28965,3,2,11.19
43665,2011-11-22,29938,3,5,2
43666,2014-11-25,43666,6,8,2.38
43667,2013-10-28,23847,5,3,8.34
43668,2014-11-14,11110,3,4,15.45
43669,2012-08-05,33991,3,7,4.78
43670,2014-10-16,20741,5,1,22.72
43671,2013-05-10,37677,5,4,8.01
43672,2013-09-26,10067,1,2,12.11
43673,2013-06-13,41897,3,3,5.18
43674,2014-11-26,35184,3,4,4.67
43675,2011-08-29,17961,8,2,9.33
43676,2013-08-07,22707,4,1,14.19
43677,2012-03-21,16710,4,2,10.08
43678,2014-06-01,22251,4,1,22.23
43679,2014-09-17,20511,4,1,15.96
43680,2011-06-14,8951,4,1,11.03
43681,2012-05-15,4024,8,1,19.32
43682,2014-06-18,12804,4,2,13.32
43683,2011-01-20,14421,8,1,11.37
43684,2013-12-17,14851,8,1,18.12
43685,2011-06-29,27409,8,4,4.77
43686,2013-05-11,23776,11,2,13.24
43687,2013-08-16,6252,3,7,29.32
43688,2013-10-30,21270,11,1,8.51
43689,2012-10-22,23285,10,3,8.2
43690,2013-04-04,18595,3,3,7.06
43691,2012-10-19,17161,10,2,9.38
43692,2011-08-20,21073,3,2,8.05
43693,2014-10-13,19795,10,3,5.9
43694,2014-06-16,9825,10,2,16.82
43695,2013-11-01,14380,6,2,10.03
43696,2011-06-29,4379,6,4,12.82
43697,2013-08-16,32989,6,4,4.06
43698,2014-11-18,12701,10,3,13
43699,2011-10-06,5178,3,1,94.3
43700,2014-08-09,22538,10,4,4.5
43701,2014-09-02,16749,10,2,10.32
43702,2013-11-17,8385,10,3,11.3
43703,2012-12-07,9526,3,2,7.62
43704,2014-09-17,12573,3,3,4.8
43705,2012-04-20,14536,3,2,23.79
43706,2014-12-11,12609,3,2,26.49
43707,2014-04-17,23411,3,3,8.94
43708,2011-11-14,14110,10,1,18.87
43709,2011-11-15,12804,10,2,13.32
43710,2012-09-11,21251,3,6,5.7
43711,2014-11-21,19095,9,2,13.59
43712,2012-10-15,21203,12,3,7.77
43713,2013-11-01,12798,7,2,14.64
43714,2013-12-30,12235,2,2,20.17
43715,2013-03-03,21203,12,3,8.52
43716,2013-10-30,22830,9,2,10.8
43717,2012-05-09,16351,2,2,10.29
43718,2013-06-13,29342,5,2,7.31
43719,2014-11-04,34370,3,3,4.98
43720,2012-07-05,22152,1,3,11.6
43721,2011-02-12,28835,6,2,8.73
43722,2014-10-28,38277,3,2,7.92
43723,2011-12-10,32028,5,4,6.48
43724,2014-01-21,35082,3,5,2.3
43725,2011-05-10,35497,1,5,4.46
43726,2011-10-25,24647,1,3,4.57
43727,2012-06-28,12882,8,2,12.78
43728,2011-08-15,14258,8,1,13.38
43729,2014-01-13,5567,8,1,19.9
43730,2013-05-27,12130,8,1,19.23
43731,2014-12-16,18589,8,1,10.32
43732,2012-01-13,21997,4,1,10.92
43733,2014-11-19,9986,4,1,19.14
43734,2013-07-09,29526,8,1,6.78
43735,2013-03-30,5567,4,1,14.92
43736,2014-05-27,13426,8,1,11.46
43737,2012-11-20,16513,8,1,14.49
43738,2012-11-02,13029,3,2,12.94
43739,2011-09-15,16494,3,3,7.48
43740,2014-05-29,7006,6,2,29.2
43741,2014-02-12,20123,10,3,4.44
43742,2014-10-06,27748,6,5,3.26
43743,2014-07-05,9267,6,1,11.82
43744,2013-10-21,9981,3,2,6.74
43745,2011-09-12,35241,3,6,4.7
43746,2011-04-29,13143,3,2,10.41
43747,2013-08-21,6727,6,1,23.4
43748,2013-12-01,12668,3,1,41.46
43749,2011-08-09,15514,10,3,9.27
43750,2014-05-08,28509,3,3,3.48
43751,2011-08-25,22850,6,4,7.83
43752,2011-08-25,20224,6,2,19.89
43753,2013-06-22,29520,9,2,6.15
43754,2014-01-31,15692,2,1,22.06
43755,2012-09-20,10878,9,2,11.34
43756,2012-02-25,21421,9,2,10.74
43757,2014-12-01,18098,12,2,7.11
43758,2011-03-02,10977,2,2,22.84
43759,2012-07-12,18382,2,2,18.12
43760,2013-02-15,18098,2,1,13.8
43761,2014-11-26,16018,2,2,6.41
43762,2012-10-22,24595,2,2,11.25
43763,2011-12-29,29733,3,2,12.28
43764,2014-12-03,31448,5,2,4.28
43765,2012-11-30,33752,3,3,1.29
43766,2014-09-05,34535,1,4,2.88
43767,2014-11-03,43767,5,3,1.86
43768,2011-05-07,43768,1,3,2.88
43769,2014-02-21,37453,5,5,2.13
43770,2011-01-14,37324,1,7,5.34
43771,2013-06-10,15927,4,1,16.05
43772,2011-05-05,11982,4,1,21.93
43773,2011-01-15,11707,4,6,3.09
43774,2014-08-27,12091,8,1,11.07
43775,2013-07-06,23737,4,1,13.53
43776,2012-01-30,12255,4,2,5.13
43777,2012-06-06,19414,8,2,16.44
43778,2013-11-11,11774,4,1,32.01
43779,2012-09-29,14675,4,1,14.7
43780,2013-06-13,4066,8,1,38.64
43781,2012-12-15,16073,10,2,11.38
43782,2014-12-29,21626,3,2,7.18
43783,2014-11-06,19446,10,3,7.1
43784,2014-05-15,17836,11,5,8.46
43785,2014-10-01,367,3,2,56.91
43786,2014-09-24,12238,6,6,3.46
43787,2013-06-05,19795,3,4,5.9
43788,2013-03-06,18494,11,2,7.3
43789,2014-11-05,16062,10,3,5.6
43790,2013-12-09,16850,3,1,17.4
43791,2014-02-07,12359,3,1,18.18
43792,2011-09-26,11942,3,2,13.86
43793,2014-09-29,15957,9,1,14.43
43794,2013-11-19,17451,12,2,9.39
43795,2013-03-14,29807,12,5,5.57
43796,2011-10-07,16555,9,1,17.46
43797,2011-07-20,20967,7,5,4.76
43798,2012-06-26,24595,12,1,9.34
43799,2012-10-31,38131,5,7,2.04
43800,2012-11-29,6124,3,4,4.98
43801,2013-08-14,6124,6,3,3.42
43802,2013-12-21,32815,6,4,4.73
43803,2013-12-27,35972,5,2,9.36
43804,2011-04-11,39847,6,3,2.3
43805,2014-05-31,33335,6,3,2.67
43806,2012-02-16,27166,1,6,5.98
43807,2013-09-03,13097,6,7,3.27
43808,2014-12-03,19146,5,8,4.58
43809,2011-12-05,40318,5,9,2.94
43810,2014-06-06,24886,6,4,5.18
43811,2013-07-23,25819,1,3,9.14
43812,2013-03-20,28568,6,3,10.36
43813,2013-02-12,5915,8,4,10.08
43814,2012-07-21,14787,8,1,18.96
43815,2013-03-13,18589,8,2,10.32
43816,2013-03-13,19452,8,4,3.92
43817,2014-10-02,13143,8,1,10.41
43818,2014-09-28,21073,4,2,20.13
43819,2011-08-10,11395,8,1,4.43
43820,2012-12-18,7512,8,1,13.51
43821,2012-04-19,5120,8,1,11.6
43822,2011-06-30,5120,8,1,11.6
43823,2014-10-03,25426,4,2,6.69
43824,2014-06-05,19425,8,1,12.21
43825,2013-10-12,20721,8,1,14.64
43826,2011-12-01,11942,4,1,13.86
43827,2013-01-12,21826,8,1,17.88
43828,2013-08-12,6553,8,1,20.71
43829,2014-08-06,10946,3,1,24.3
43830,2014-12-25,7679,3,2,10.57
43831,2014-06-23,19728,3,4,6.92
43832,2013-03-26,14705,6,2,6.78
43833,2011-04-22,15425,11,2,15.66
43834,2014-03-17,19376,6,2,10.38
43835,2013-08-22,17148,11,3,7.39
43836,2013-09-30,15684,10,5,2.94
43837,2012-06-19,6062,3,2,27.22
43838,2012-11-07,11395,10,3,9.84
43839,2011-11-26,10623,6,2,20.48
43840,2011-11-28,9092,3,4,7.31
43841,2012-06-22,21090,6,1,8.24
43842,2013-08-29,17151,6,2,10.32
43843,2011-12-21,15168,10,3,16.86
43844,2014-06-30,10427,6,3,12.48
43845,2013-06-11,28942,10,2,6.12
43846,2014-09-02,12087,6,2,10.19
43847,2011-08-05,8645,3,1,11.46
43848,2014-02-11,32989,10,3,3.05
43849,2014-12-23,12178,6,3,6.9
43850,2014-02-26,18209,10,3,8.94
43851,2014-12-24,2817,10,1,36.47
43852,2011-09-06,27748,6,2,4.89
43853,2012-04-27,13432,3,2,13.26
43854,2011-02-10,7124,3,1,18.93
43855,2014-06-19,20762,12,4,5.17
43856,2012-09-26,9092,9,2,9.14
43857,2012-11-23,21924,9,3,6.03
43858,2012-02-16,17161,12,3,7.46
43859,2014-05-27,8702,7,1,18.69
43860,2011-05-02,18098,12,2,11.45
43861,2012-06-24,31557,7,3,7.14
43862,2013-07-25,15034,9,2,8.34
43863,2014-10-03,14482,2,2,8.86
43864,2014-07-21,27730,12,2,7.39
43865,2011-09-24,17510,7,4,17.61
43866,2014-10-25,6302,12,2,25.05
43867,2014-04-04,13448,2,2,18.47
43868,2013-03-27,19952,2,2,12.96
43869,2014-11-26,9092,2,1,10.96
43870,2013-09-18,43870,5,3,6.7
43871,2014-10-02,22062,5,7,11.58
43872,2013-03-21,13466,5,3,5.61
43873,2011-07-01,41290,5,5,3.98
43874,2013-11-11,39003,5,4,3.3
43875,2014-09-24,39214,5,3,4.78
43876,2012-06-11,32616,6,3,16.22
43877,2013-08-28,30395,1,5,5.8
43878,2011-11-19,39728,1,6,3.75
43879,2013-05-27,38508,5,7,6.48
43880,2012-12-21,24224,3,2,29.95
43881,2013-03-28,35284,6,1,20.24
43882,2014-09-30,37453,1,3,2.66
43883,2014-05-12,4261,8,1,20.22
43884,2014-01-24,18112,8,2,13.29
43885,2014-03-27,20721,8,2,14.64
43886,2013-01-07,13143,8,2,10.41
43887,2014-07-30,17394,4,1,17.88
43888,2014-04-30,15071,4,1,15.84
43889,2011-03-07,21626,4,1,10.77
43890,2013-01-03,15439,13,1,12.9
43891,2013-03-23,27033,8,4,6.45
43892,2013-07-08,11315,8,1,11.58
43893,2013-11-14,19706,8,1,5.76
43894,2014-06-23,17961,3,3,6.22
43895,2014-12-10,11452,11,2,7.56
43896,2013-10-18,18494,3,2,9.12
43897,2011-11-28,24656,11,2,4.66
43898,2014-10-22,19283,3,5,5.92
43899,2014-09-18,29484,6,7,3.02
43900,2011-12-26,20383,11,3,5.86
43901,2014-06-18,5338,6,2,13.01
43902,2014-12-25,3601,6,3,6.32
43903,2012-10-12,9986,11,2,7.66
43904,2014-10-06,16476,10,1,11.13
43905,2013-08-14,22830,3,2,10.8
43906,2012-09-25,30128,3,2,7.53
43907,2012-07-25,19094,3,1,30.54
43908,2012-09-05,19861,3,1,15.66
43909,2012-03-19,19706,3,4,14.4
43910,2013-09-19,6917,6,3,24.48
43911,2014-09-05,35241,10,2,3.53
43912,2013-06-09,11897,3,1,17.55
43913,2014-09-11,13840,12,3,7.09
43914,2014-01-09,19808,7,3,5.4
43915,2014-07-10,7605,2,2,25.14
43916,2013-08-05,17855,12,1,8.74
43917,2014-05-16,13531,7,3,15.15
43918,2013-09-30,15545,2,1,15.01
43919,2014-06-04,1106,12,1,260.37
43920,2014-04-28,35550,12,3,7.32
43921,2014-08-19,26180,2,3,6.32
43922,2013-10-15,23324,12,3,7.69
43923,2012-08-10,20123,2,4,4
43924,2013-06-21,24901,1,2,10.9
43925,2011-09-13,43925,1,3,5.18
43926,2013-09-02,17933,1,2,11.99
43927,2011-06-21,13048,5,2,12.58
43928,2014-11-12,27586,5,3,6.48
43929,2012-12-04,26000,1,3,9.48
43930,2014-04-03,39937,1,4,2.78
43931,2014-04-24,23819,1,5,2.35
43932,2014-06-11,40700,1,3,4.71
43933,2014-10-22,17210,3,5,4.38
43934,2011-09-03,30426,3,5,1.54
43935,2014-11-19,8276,8,1,17.88
43936,2011-08-24,19094,4,2,9.16
43937,2014-03-07,20206,8,2,6.13
43938,2014-10-01,13143,8,2,4.16
43939,2011-01-26,21641,4,1,8.76
43940,2014-08-07,1784,8,1,26.94
43941,2013-01-28,7323,4,1,49.77
43942,2014-07-15,13016,8,4,5.28
43943,2011-07-06,9617,8,1,23.97
43944,2012-03-06,17430,4,1,11.31
43945,2012-03-20,22508,3,1,11.46
43946,2012-04-04,11020,6,1,6.28
43947,2014-12-29,16749,11,2,10.32
43948,2012-01-03,23298,3,2,4.9
43949,2013-01-07,5778,6,1,19.92
43950,2011-12-15,13873,10,3,6.98
43951,2011-10-21,26851,3,3,4.3
43952,2014-08-20,10878,11,3,7.41
43953,2013-09-10,20844,3,2,5.21
43954,2013-04-23,17697,6,2,11.02
43955,2013-03-22,20061,10,2,5.36
43956,2013-06-15,10974,6,1,19.86
43957,2014-08-18,28942,3,3,6.12
43958,2013-11-11,6996,3,2,48.87
43959,2012-08-24,7146,3,2,15.59
43960,2011-09-29,24214,3,4,9
43961,2011-03-15,11183,10,1,10.75
43962,2012-03-21,21838,7,1,10.8
43963,2014-09-06,13432,9,4,6.83
43964,2014-07-04,10547,12,3,15.71
43965,2011-09-06,4911,9,2,24.48
43966,2011-12-12,13336,2,3,9.26
43967,2014-10-16,12700,12,2,11.59
43968,2012-01-11,9033,2,1,16.33
43969,2012-04-27,6124,1,3,7.58
43970,2013-11-25,43970,3,3,1.45
43971,2011-11-22,6124,6,2,5.68
43972,2011-06-02,25595,6,2,4.28
43973,2013-08-29,41332,3,4,2.51
43974,2013-12-04,20419,1,4,4.55
43975,2014-06-12,43975,5,6,3.05
43976,2012-09-05,27877,3,3,12.28
43977,2013-11-28,26066,1,3,10.52
43978,2014-09-08,31352,5,4,4.94
43979,2012-05-01,24647,5,1,12.18
43980,2013-12-06,41974,3,3,3.98
43981,2013-12-09,38917,1,3,3.53
43982,2013-12-18,29138,5,1,11.42
43983,2014-11-06,27880,1,1,11.42
43984,2012-06-01,5417,8,1,19.38
43985,2014-04-18,23737,8,1,13.53
43986,2013-11-30,18002,8,1,20.07
43987,2011-06-04,4024,4,1,14.49
43988,2014-04-21,13705,4,1,23.25
43989,2014-09-03,12087,8,1,16.98
43990,2014-04-30,33624,4,2,7.2
43991,2014-07-24,7850,4,1,15.78
43992,2011-10-03,23812,3,3,8.54
43993,2011-09-24,13651,11,2,6.6
43994,2014-01-16,22192,11,1,7.56
43995,2014-09-01,5088,6,2,56.26
43996,2014-10-10,21129,3,2,7
43997,2014-10-07,14415,3,2,5.71
43998,2013-10-18,19952,3,1,8.64
43999,2011-03-11,21641,3,3,5.84
44000,2014-12-12,18327,11,1,10.26
44001,2011-06-23,16799,11,1,9.36
44002,2011-10-04,3963,6,1,27.97
44003,2013-05-17,17151,3,3,5.16
44004,2012-11-13,15371,3,2,14.02
44005,2014-11-17,3572,3,5,8.3
44006,2012-06-29,23356,3,1,13.11
44007,2013-08-19,10042,3,2,15.71
44008,2014-10-08,21203,3,2,5.13
44009,2014-08-02,21113,3,2,8.91
44010,2014-11-18,24218,3,1,9.9
44011,2011-06-08,26005,3,2,12.06
44012,2014-09-16,21997,3,4,5.27
44013,2014-02-27,15439,2,2,7.74
44014,2011-04-13,12286,12,2,14.02
44015,2012-09-19,20912,9,3,14.01
44016,2013-12-11,9136,12,2,11.73
44017,2014-12-31,8214,9,3,26.49
44018,2011-10-21,19808,2,2,9.72
44019,2014-09-04,24437,2,1,6.62
44020,2014-08-01,9712,12,1,12.62
44021,2014-08-26,15765,9,2,13.17
44022,2014-05-15,19795,2,2,8.85
44023,2013-11-05,17855,2,2,6.32
44024,2013-11-21,38867,1,8,2.31
44025,2011-10-04,38867,5,5,2.89
44026,2011-10-28,41666,5,2,3.14
44027,2013-04-17,40165,1,5,5.06
44028,2014-10-04,42774,6,3,5.18
44029,2014-07-18,39385,1,4,9.77
44030,2014-08-04,25629,5,5,10.35
44031,2013-10-24,43138,5,5,3.41
44032,2014-12-14,22500,5,3,10.48
44033,2013-12-15,33443,1,2,11.56
44034,2013-11-01,18949,3,2,10.98
44035,2014-09-20,27382,5,2,11.66
44036,2012-09-27,23804,5,2,6.48
44037,2012-11-08,43144,6,5,5.58
44038,2014-05-19,9097,3,3,7.54
44039,2011-09-09,44039,3,3,3.63
44040,2012-02-29,29648,5,2,7.99
44041,2011-10-12,13946,3,2,11.12
44042,2014-04-14,10012,8,1,20.1
44043,2013-02-19,10154,8,1,9.41
44044,2013-03-14,18924,8,2,13.44
44045,2012-05-24,13172,8,2,7.57
44046,2011-09-23,18836,13,1,18.99
44047,2011-09-15,28942,8,2,6.12
44048,2013-12-31,9937,8,2,8.33
44049,2014-10-27,17394,4,2,17.88
44050,2012-09-25,14997,3,3,8.56
44051,2014-04-16,11659,10,2,9.3
44052,2014-06-12,24020,6,2,11.3
44053,2012-03-16,4627,10,4,32.88
44054,2014-11-13,15040,10,1,17.52
44055,2012-01-05,20705,10,8,4.48
44056,2012-02-17,13389,6,1,11.4
44057,2014-11-17,11151,10,2,9.88
44058,2012-08-22,17909,6,1,10.2
44059,2013-12-27,17865,3,2,9.29
44060,2012-08-11,13782,3,2,8.12
44061,2012-06-11,7037,3,1,17.83
44062,2013-06-07,7120,10,2,24.76
44063,2014-08-13,23324,3,3,4.64
44064,2012-06-11,13883,3,2,15.12
44065,2012-11-19,9598,10,1,11.88
44066,2014-04-17,28942,6,2,6.12
44067,2014-06-24,21641,10,3,4.38
44068,2014-11-03,14482,9,5,9.84
44069,2012-12-27,19155,9,3,5.91
44070,2013-06-21,10160,12,2,6.82
44071,2013-10-17,19452,12,4,6.92
44072,2011-06-13,21838,12,3,10.8
44073,2012-02-09,16936,9,2,13.2
44074,2012-07-04,16904,2,4,7.64
44075,2012-11-16,22508,2,4,10.31
44076,2013-08-27,43138,5,3,3.41
44077,2012-11-26,44077,1,3,3.65
44078,2012-11-20,34168,1,3,6.55
44079,2011-08-24,33163,5,2,4.14
44080,2011-12-20,35668,5,3,10.35
44081,2012-05-23,22869,5,7,2.74
44082,2014-10-24,30868,3,3,3.42
44083,2011-09-20,27878,5,3,6.74
44084,2014-06-04,34626,5,2,5.98
44085,2014-05-13,39763,1,2,2.95
44086,2014-12-12,16930,6,1,13.58
44087,2012-08-24,23158,1,3,4.97
44088,2013-04-23,40752,1,9,3.57
44089,2011-05-11,39651,3,3,5.82
44090,2014-09-03,29147,4,6,3.99
44091,2013-09-03,1509,8,1,40.15
44092,2014-01-17,16476,4,2,11.13
44093,2013-01-01,18783,13,1,15.75
44094,2011-01-19,15545,13,1,16.29
44095,2014-11-26,5347,8,1,24.78
44096,2014-07-31,7124,8,2,7.57
44097,2013-12-11,17836,8,1,12.69
44098,2014-06-04,18783,8,1,6.3
44099,2012-10-11,397,8,1,24.48
44100,2014-07-10,14705,4,1,10.17
44101,2013-06-26,11020,6,2,6.28
44102,2013-11-07,13222,3,4,5.8
44103,2013-10-14,15034,3,2,6.67
44104,2012-12-26,17836,3,2,8.46
44105,2014-11-03,11883,10,2,8.42
44106,2011-08-08,30928,3,3,5.6
44107,2014-12-10,27748,11,5,3.26
44108,2013-10-03,26259,10,3,6.18
44109,2012-10-25,10160,6,1,8.58
44110,2011-12-07,28746,6,4,4.54
44111,2011-10-25,30459,10,2,3.56
44112,2011-09-05,24020,10,1,11.3
44113,2013-11-21,10838,3,2,10.5
44114,2013-12-03,4605,10,1,20
44115,2012-04-07,25378,10,3,4.38
44116,2012-08-31,16351,3,2,11.43
44117,2012-06-20,22518,3,2,11.61
44118,2011-05-17,8526,6,3,11.55
44119,2012-11-20,17961,10,2,9.33
44120,2014-10-30,16024,7,3,12.96
44121,2013-12-23,26245,9,2,8.64
44122,2012-06-25,19446,12,1,8.84
44123,2013-05-20,4047,12,3,41.89
44124,2014-02-27,23402,2,8,4.57
44125,2012-01-02,18890,1,2,11.84
44126,2012-12-26,6124,1,5,4.44
44127,2011-08-03,6124,1,2,10.68
44128,2014-09-03,21944,1,1,12.98
44129,2013-12-02,36581,3,3,5.77
44130,2014-07-16,43519,1,3,8.85
44131,2011-06-06,36621,1,2,8.57
44132,2012-12-21,35244,6,2,13.66
44133,2011-05-10,24901,5,5,8.72
44134,2014-08-25,40272,1,2,5.18
44135,2011-02-19,33068,3,5,5.03
44136,2011-08-27,18652,6,2,6.68
44137,2013-12-15,30821,1,6,3.58
44138,2011-01-27,33990,3,2,5.34
44139,2012-11-13,19032,8,1,14.52
44140,2011-09-21,6631,8,1,36.51
44141,2012-12-07,13933,4,1,10.35
44142,2011-02-11,21073,4,2,6.04
44143,2014-06-25,1328,4,1,21.98
44144,2012-12-18,5805,8,1,15.9
44145,2014-03-18,23356,4,2,13.11
44146,2013-06-04,5033,8,1,30.42
44147,2012-05-18,25322,4,2,8.25
44148,2012-12-29,7179,4,1,29.01
44149,2012-03-06,7124,8,1,5.68
44150,2011-11-14,16624,8,1,10.58
44151,2014-06-23,26748,8,1,13.2
44152,2012-09-03,10107,8,1,11.52
44153,2014-06-13,20061,8,1,8.58
44154,2011-03-28,20617,6,3,5.38
44155,2013-11-18,21626,6,3,2.87
44156,2012-04-09,7500,10,2,7.5
44157,2014-03-13,25322,6,2,5.5
44158,2014-10-23,29668,3,5,3.8
